Reference_Video,Positive_Video,Reference_Length,Positive_Length,Start_Copy
c06_202102010805.mp4,c06_20210208081340.mp4,101,17142,5842
c06_202102010805.mp4,c06_20210208083026.mp4,101,20439,5210
c06_202102010805.mp4,c06_20210209081453.mp4,101,20856,5179
c06_202102010805.mp4,c06_20210209082813.mp4,101,11172,10103
c06_202102010805.mp4,c06_20210210081031.mp4,101,11234,7024
c06_202102010805.mp4,c06_20210210082946.mp4,101,9581,3302
c06_202102010805.mp4,c06_20210211081552.mp4,101,6738,4173
c06_202102010805.mp4,c06_20210211083415.mp4,101,16146,932
c06_202102010805.mp4,c06_20210212083109.mp4,101,5153,3919
c06_202102010805.mp4,c06_20210215081644.mp4,101,5658,2550
c06_202102010805.mp4,c06_20210215083112.mp4,101,19268,4550
c06_202102010805.mp4,c06_20210216081437.mp4,101,15492,6246
c06_202102010805.mp4,c06_20210216083035.mp4,101,19180,7355
c06_202102010805.mp4,c06_20210217080626.mp4,101,22200,14819
c06_202102010805.mp4,c06_20210217082642.mp4,101,11354,6803
c06_202102010805.mp4,c06_20210218083219.mp4,101,8567,3898
c06_202102010805.mp4,c06_20210219081403.mp4,101,26312,7293
c06_202102010805.mp4,c06_20210219083113.mp4,101,9528,4847
c06_202102010805.mp4,c06_20210222081731.mp4,101,8654,1176
c06_202102010805.mp4,c06_20210222082956.mp4,101,12997,6208
c06_202102010805.mp4,c06_20210223081656.mp4,101,4519,96
c06_202102010805.mp4,c06_20210223082816.mp4,101,21781,5862
c06_202102010805.mp4,c06_20210224080904.mp4,101,20677,7906
c06_202102010805.mp4,c06_20210224082417.mp4,101,22947,7869
c06_202102010805.mp4,c06_20210225081614.mp4,101,12732,2665
c06_202102010805.mp4,c06_20210225082746.mp4,101,12641,8058
c06_202102010805.mp4,c06_20210226081247.mp4,101,21599,7627
c06_202102010805.mp4,c06_20210226082752.mp4,101,24299,7868
c06_202102010850.mp4,c06_20210201084910.mp4,39,14141,6540
c06_202102010850.mp4,c06_20210202085102.mp4,39,12070,4347
c06_202102010850.mp4,c06_20210203084935.mp4,39,7367,4997
c06_202102010850.mp4,c06_20210204085123.mp4,39,10451,2666
c06_202102010850.mp4,c06_20210205085258.mp4,39,8930,858
c06_202102010850.mp4,c06_20210208085137.mp4,39,14197,395
c06_202102010850.mp4,c06_20210209085128.mp4,39,21390,2538
c06_202102010850.mp4,c06_20210210085249.mp4,39,8270,938
c06_202102010850.mp4,c06_20210211085037.mp4,39,18574,4570
c06_202102010850.mp4,c06_20210212084743.mp4,39,14623,8308
c06_202102010850.mp4,c06_20210214074441.mp4,39,16325,11692
c06_202102010850.mp4,c06_20210215085012.mp4,39,9884,3660
c06_202102010850.mp4,c06_20210216085106.mp4,39,6495,2735
c06_202102010850.mp4,c06_20210217085055.mp4,39,12160,2376
c06_202102010850.mp4,c06_20210218084539.mp4,39,16715,11545
c06_202102010850.mp4,c06_20210219084822.mp4,39,14682,6441
c06_202102010850.mp4,c06_20210221075154.mp4,39,5153,226
c06_202102010850.mp4,c06_20210222084947.mp4,39,12791,4482
c06_202102010850.mp4,c06_20210223085015.mp4,39,13959,2845
c06_202102010850.mp4,c06_20210224084832.mp4,39,20796,6375
c06_202102010850.mp4,c06_20210225084920.mp4,39,7218,5426
c06_202102010850.mp4,c06_20210226084926.mp4,39,16388,5702
c06_202102011555.mp4,c06_20210201154210.mp4,119,15763,9210
c06_202102011555.mp4,c06_20210202155250.mp4,119,14049,4023
c06_202102011555.mp4,c06_20210203155140.mp4,119,7968,6596
c06_202102011555.mp4,c06_20210204155217.mp4,119,16598,6251
c06_202102011555.mp4,c06_20210205154921.mp4,119,19290,13860
c06_202102011555.mp4,c06_20210208155859.mp4,119,19383,5723
c06_202102011555.mp4,c06_20210209154744.mp4,119,10872,4141
c06_202102011555.mp4,c06_20210210154810.mp4,119,8054,2795
c06_202102011555.mp4,c06_20210211155325.mp4,119,17765,5330
c06_202102011555.mp4,c06_20210212155059.mp4,119,11415,4206
c06_202102011555.mp4,c06_20210215155137.mp4,119,19836,5488
c06_202102011555.mp4,c06_20210216154949.mp4,119,8001,6258
c06_202102011555.mp4,c06_20210217154535.mp4,119,11925,6304
c06_202102011555.mp4,c06_20210218155051.mp4,119,9468,7438
c06_202102011555.mp4,c06_20210219155238.mp4,119,13301,1457
c06_202102011555.mp4,c06_20210222154434.mp4,119,17201,13122
c06_202102011555.mp4,c06_20210223155303.mp4,119,16027,1039
c06_202102011555.mp4,c06_20210224155534.mp4,119,11867,3555
c06_202102011555.mp4,c06_20210225155648.mp4,119,12014,792
c06_202102011555.mp4,c06_20210226154416.mp4,119,13186,8720
c06_202102011635.mp4,c06_20210201164528.mp4,71,5899,810
c06_202102011635.mp4,c06_20210202163447.mp4,71,11536,5151
c06_202102011635.mp4,c06_20210203163458.mp4,71,23644,11386
c06_202102011635.mp4,c06_20210205163523.mp4,71,10127,8843
c06_202102011945.mp4,c06_20210130124333.mp4,259,15968,6425
c06_202102011945.mp4,c06_20210131124444.mp4,259,20311,8485
c06_202102011945.mp4,c06_20210201124340.mp4,259,9914,6439
c06_202102011945.mp4,c06_20210201194025.mp4,259,13597,7500
c06_202102011945.mp4,c06_20210202124415.mp4,259,8025,5866
c06_202102011945.mp4,c06_20210202194518.mp4,259,14531,7334
c06_202102011945.mp4,c06_20210203124041.mp4,259,17202,12224
c06_202102011945.mp4,c06_20210203194346.mp4,259,25053,9582
c06_202102011945.mp4,c06_20210204124246.mp4,259,16059,8498
c06_202102011945.mp4,c06_20210204194538.mp4,259,22293,7739
c06_202102011945.mp4,c06_20210205123618.mp4,259,21036,20108
c06_202102011945.mp4,c06_20210205194617.mp4,259,8235,5848
c06_202102011945.mp4,c06_20210206194009.mp4,259,22113,11170
c06_202102011945.mp4,c06_20210207194315.mp4,259,9919,5265
c06_202102011945.mp4,c06_20210208194910.mp4,259,928,454
c06_202102011945.mp4,c06_20210209124121.mp4,259,16122,11063
c06_202102011945.mp4,c06_20210209194345.mp4,259,18999,10246
c06_202102011945.mp4,c06_20210210124254.mp4,259,18097,8251
c06_202102011945.mp4,c06_20210210194732.mp4,259,13658,3410
c06_202102011945.mp4,c06_20210211124607.mp4,259,12707,2471
c06_202102011945.mp4,c06_20210211194238.mp4,259,17942,11979
c06_202102011945.mp4,c06_20210212194501.mp4,259,16659,8405
c06_202102011945.mp4,c06_20210213124046.mp4,259,12946,11280
c06_202102011945.mp4,c06_20210213193713.mp4,259,20250,15685
c06_202102011945.mp4,c06_20210214194405.mp4,259,9168,3385
c06_202102011945.mp4,c06_20210215194541.mp4,259,16508,7190
c06_202102011945.mp4,c06_20210216124315.mp4,259,7966,7659
c06_202102011945.mp4,c06_20210216194753.mp4,259,7423,2328
c06_202102011945.mp4,c06_20210218124340.mp4,259,10363,6880
c06_202102011945.mp4,c06_20210218194418.mp4,259,24453,8121
c06_202102011945.mp4,c06_20210219124316.mp4,259,22951,7595
c06_202102011945.mp4,c06_20210220124350.mp4,259,20223,6039
c06_202102011945.mp4,c06_20210220194248.mp4,259,20669,5527
c06_202102011945.mp4,c06_20210221124614.mp4,259,8451,6062
c06_202102011945.mp4,c06_20210221194326.mp4,259,10219,5548
c06_202102011945.mp4,c06_20210222124250.mp4,259,10994,8467
c06_202102011945.mp4,c06_20210222194539.mp4,259,15909,7138
c06_202102011945.mp4,c06_20210223124439.mp4,259,18903,5082
c06_202102011945.mp4,c06_20210223194211.mp4,259,20371,13029
c06_202102011945.mp4,c06_20210224124041.mp4,259,24964,12315
c06_202102011945.mp4,c06_20210225124242.mp4,259,19446,8614
c06_202102011945.mp4,c06_20210227124035.mp4,259,13246,11758
c06_202102011945.mp4,c06_20210227194233.mp4,259,17882,6370
c06_202102011945.mp4,c06_20210228124613.mp4,259,15074,5932
c06_202102030840.mp4,c06_20210203083856.mp4,380,8565,6420
c06_202102052105.mp4,c06_20210205210729.mp4,771,14054,9180
c06_202102052105.mp4,c06_20210205215615.mp4,771,11888,4146
c06_202102052105.mp4,c06_20210205224739.mp4,771,12465,4723
c06_202102052105.mp4,c06_20210212210949.mp4,771,15038,5205
c06_202102052105.mp4,c06_20210212215132.mp4,771,12826,8113
c06_202102052105.mp4,c06_20210212224003.mp4,771,21510,8478
c06_202102052105.mp4,c06_20210219211253.mp4,771,3115,1403
c06_202102052105.mp4,c06_20210219215440.mp4,771,17106,5623
c06_202102052105.mp4,c06_20210219223533.mp4,771,16962,11935
c06_202102052105.mp4,c06_20210226211144.mp4,771,14735,3998
c06_202102052105.mp4,c06_20210226215703.mp4,771,14354,5427
c06_202102052105.mp4,c06_20210226224304.mp4,771,22353,4457
c06_202102052335.mp4,c06_20210205233140.mp4,271,8720,7950
c06_202102052335.mp4,c06_20210206002413.mp4,271,14589,7511
c06_202102052335.mp4,c06_20210212232500.mp4,271,10540,6595
c06_202102052335.mp4,c06_20210213001756.mp4,271,11624,1104
c06_202102052335.mp4,c06_20210219232707.mp4,271,5601,4421
c06_202102261005.mp4,c06_20210201113332.mp4,55,22467,6283
c06_202102261005.mp4,c06_20210202100311.mp4,55,16596,5690
c06_202102261005.mp4,c06_20210202113507.mp4,55,6710,2646
c06_202102261005.mp4,c06_20210203100410.mp4,55,19681,3909
c06_202102261005.mp4,c06_20210203113552.mp4,55,5930,2298
c06_202102261005.mp4,c06_20210204100126.mp4,55,19686,8846
c06_202102261005.mp4,c06_20210204113325.mp4,55,10270,7751
c06_202102261005.mp4,c06_20210205095928.mp4,55,17621,12365
c06_202102261005.mp4,c06_20210205113546.mp4,55,4881,2070
c06_202102261005.mp4,c06_20210208100516.mp4,55,17411,1972
c06_202102261005.mp4,c06_20210208113504.mp4,55,4672,2465
c06_202102261005.mp4,c06_20210209100059.mp4,55,17978,9650
c06_202102261005.mp4,c06_20210209113242.mp4,55,16025,6322
c06_202102261005.mp4,c06_20210210095913.mp4,55,27482,12799
c06_202102261005.mp4,c06_20210210112517.mp4,55,26788,17873
c06_202102261005.mp4,c06_20210211100304.mp4,55,7605,5899
c06_202102261005.mp4,c06_20210211113149.mp4,55,15278,6245
c06_202102261005.mp4,c06_20210212100131.mp4,55,16359,8701
c06_202102261005.mp4,c06_20210212113323.mp4,55,17403,5350
c06_202102261005.mp4,c06_20210215100028.mp4,55,13394,10577
c06_202102261005.mp4,c06_20210215113142.mp4,55,11232,7645
c06_202102261005.mp4,c06_20210216100339.mp4,55,9941,4873
c06_202102261005.mp4,c06_20210216113337.mp4,55,20219,6712
c06_202102261005.mp4,c06_20210217100107.mp4,55,29996,9405
c06_202102261005.mp4,c06_20210217113658.mp4,55,8685,511
c06_202102261005.mp4,c06_20210218095912.mp4,55,21877,12860
c06_202102261005.mp4,c06_20210218113414.mp4,55,16122,4524
c06_202102261005.mp4,c06_20210219100201.mp4,55,14590,7778
c06_202102261005.mp4,c06_20210219113336.mp4,55,12697,5466
c06_202102261005.mp4,c06_20210222100521.mp4,55,10218,1812
c06_202102261005.mp4,c06_20210222113250.mp4,55,15575,4420
c06_202102261005.mp4,c06_20210223100614.mp4,55,13843,170
c06_202102261005.mp4,c06_20210223113532.mp4,55,13782,1213
c06_202102261005.mp4,c06_20210224100127.mp4,55,22023,8804
c06_202102261005.mp4,c06_20210224113122.mp4,55,18635,8844
c06_202102261005.mp4,c06_20210225100620.mp4,55,13483,16
c06_202102261005.mp4,c06_20210225113017.mp4,55,13302,11392
c06_202102261005.mp4,c06_20210226100500.mp4,55,6233,2410
c06_202102261005.mp4,c06_20210226113111.mp4,55,14799,9872
c07_202101300850.mp4,c07_20210130084926.mp4,149,8536,5520
c07_202101300850.mp4,c07_20210130162129.mp4,149,11710,6025
c07_202101300850.mp4,c07_20210201083403.mp4,149,20402,10893
c07_202101300850.mp4,c07_20210201162420.mp4,149,3767,2980
c07_202101300850.mp4,c07_20210202083538.mp4,149,27202,9168
c07_202101300850.mp4,c07_20210202162843.mp4,149,12287,5805
c07_202101300850.mp4,c07_20210203083926.mp4,149,5118,1941
c07_202101300850.mp4,c07_20210203162659.mp4,149,13119,9429
c07_202101300850.mp4,c07_20210204083432.mp4,149,12729,7431
c07_202101300850.mp4,c07_20210204162606.mp4,149,17856,8578
c07_202101300850.mp4,c07_20210205083750.mp4,149,6199,2552
c07_202101300850.mp4,c07_20210205162800.mp4,149,11229,7434
c07_202101300850.mp4,c07_20210206101640.mp4,149,2246,834
c07_202101300850.mp4,c07_20210206162042.mp4,149,18695,9841
c07_202101300850.mp4,c07_20210208083650.mp4,149,10996,5371
c07_202101300850.mp4,c07_20210208162403.mp4,149,6111,1250
c07_202101300850.mp4,c07_20210209083532.mp4,149,13746,8342
c07_202101300850.mp4,c07_20210209162452.mp4,149,13333,11154
c07_202101300850.mp4,c07_20210210083620.mp4,149,12226,7895
c07_202101300850.mp4,c07_20210210163106.mp4,149,4101,971
c07_202101300850.mp4,c07_20210211083456.mp4,149,20640,7255
c07_202101300850.mp4,c07_20210211163045.mp4,149,23222,2726
c07_202101300850.mp4,c07_20210212083353.mp4,149,15457,9037
c07_202101300850.mp4,c07_20210212162902.mp4,149,22326,2689
c07_202101300850.mp4,c07_20210213102221.mp4,149,7400,6291
c07_202101300850.mp4,c07_20210213162425.mp4,149,4462,2869
c07_202101300850.mp4,c07_20210215083721.mp4,149,7459,4134
c07_202101300850.mp4,c07_20210215162401.mp4,149,16811,13528
c07_202101300850.mp4,c07_20210216083645.mp4,149,8629,3368
c07_202101300850.mp4,c07_20210216162647.mp4,149,13179,10944
c07_202101300850.mp4,c07_20210217083736.mp4,149,8508,3137
c07_202101300850.mp4,c07_20210217163011.mp4,149,5930,5399
c07_202101300850.mp4,c07_20210218083616.mp4,149,14594,5445
c07_202101300850.mp4,c07_20210218163030.mp4,149,8477,4047
c07_202101300850.mp4,c07_20210219083746.mp4,149,10216,8383
c07_202101300850.mp4,c07_20210219162752.mp4,149,9701,6632
c07_202101300850.mp4,c07_20210220095402.mp4,149,14204,7382
c07_202101300850.mp4,c07_20210220162047.mp4,149,12041,8925
c07_202101300850.mp4,c07_20210222083527.mp4,149,9550,7565
c07_202101300850.mp4,c07_20210222162650.mp4,149,27055,7714
c07_202101300850.mp4,c07_20210223083443.mp4,149,15246,7474
c07_202101300850.mp4,c07_20210223163015.mp4,149,16839,5338
c07_202101300850.mp4,c07_20210224083828.mp4,149,4670,2671
c07_202101300850.mp4,c07_20210224163032.mp4,149,12134,3712
c07_202101300850.mp4,c07_20210225084001.mp4,149,9732,4071
c07_202101300850.mp4,c07_20210225162831.mp4,149,15764,4678
c07_202101300850.mp4,c07_20210226083405.mp4,149,15877,8623
c07_202101300850.mp4,c07_20210226162953.mp4,149,9198,3047
c07_202101300850.mp4,c07_20210227083835.mp4,149,12672,1157
c07_202101301020.mp4,c07_20210130101657.mp4,171,23764,9360
c07_202101301020.mp4,c07_20210207124818.mp4,171,18876,13466
c07_202101301020.mp4,c07_20210220104629.mp4,171,13121,5524
c07_202101301020.mp4,c07_20210228104826.mp4,171,26215,5155
c07_202101301700.mp4,c07_20210130170140.mp4,139,8951,5720
c07_202101301700.mp4,c07_20210131125334.mp4,139,5330,514
c07_202101301700.mp4,c07_20210201092612.mp4,139,7221,795
c07_202101301700.mp4,c07_20210201101623.mp4,139,20228,6555
c07_202101301700.mp4,c07_20210204070515.mp4,139,9193,5824
c07_202101301700.mp4,c07_20210206170220.mp4,139,14054,6841
c07_202101301700.mp4,c07_20210207132331.mp4,139,6465,453
c07_202101301700.mp4,c07_20210208070626.mp4,139,15574,4713
c07_202101301700.mp4,c07_20210208092329.mp4,139,9644,4892
c07_202101301700.mp4,c07_20210208101730.mp4,139,11505,4533
c07_202101301700.mp4,c07_20210210070613.mp4,139,7603,6924
c07_202101301700.mp4,c07_20210212070400.mp4,139,16868,7578
c07_202101301700.mp4,c07_20210213092959.mp4,139,8384,2737
c07_202101301700.mp4,c07_20210213170331.mp4,139,13033,5247
c07_202101301700.mp4,c07_20210214121558.mp4,139,18275,10422
c07_202101301700.mp4,c07_20210215092238.mp4,139,22263,7190
c07_202101301700.mp4,c07_20210215101519.mp4,139,22348,9200
c07_202101301700.mp4,c07_20210216070331.mp4,139,15520,7420
c07_202101301700.mp4,c07_20210217070622.mp4,139,13627,4780
c07_202101301700.mp4,c07_20210219071030.mp4,139,4189,1938
c07_202101301700.mp4,c07_20210220170424.mp4,139,7667,3200
c07_202101301700.mp4,c07_20210221124106.mp4,139,21727,4327
c07_202101301700.mp4,c07_20210222070545.mp4,139,12998,6274
c07_202101301700.mp4,c07_20210222092428.mp4,139,5686,3445
c07_202101301700.mp4,c07_20210222101644.mp4,139,13514,5616
c07_202101301700.mp4,c07_20210224070544.mp4,139,11530,7380
c07_202101301700.mp4,c07_20210225070810.mp4,139,13993,7018
c07_202101301700.mp4,c07_20210227064810.mp4,139,15368,7321
c07_202101301700.mp4,c07_20210227074017.mp4,139,12946,9068
c07_202101301700.mp4,c07_20210227170345.mp4,139,6739,5183
c07_202101301700.mp4,c07_20210228111629.mp4,139,10030,4817
c07_202101301835.mp4,c07_20210130183508.mp4,293,9162,1860
c07_202101301835.mp4,c07_20210203012928.mp4,293,19927,12234
c07_202101301835.mp4,c07_20210206183507.mp4,293,14647,3724
c07_202101301835.mp4,c07_20210213183237.mp4,293,12464,8916
c07_202101301835.mp4,c07_20210220183149.mp4,293,14683,9935
c07_202101301930.mp4,c07_20210130192747.mp4,233,14472,5790
c07_202101301930.mp4,c07_20210203011852.mp4,233,8118,7020
c07_202101301930.mp4,c07_20210206192655.mp4,233,7881,7544
c07_202101301930.mp4,c07_20210213192717.mp4,233,13514,7318
c07_202101301930.mp4,c07_20210217005458.mp4,233,23135,12568
c07_202101301930.mp4,c07_20210220193058.mp4,233,6675,903
c07_202101301930.mp4,c07_20210227192609.mp4,233,17762,10733
c07_202101310840.mp4,c07_20210131084021.mp4,299,6465,5660
c07_202101310840.mp4,c07_20210207093100.mp4,299,11439,4439
c07_202101310840.mp4,c07_20210214084142.mp4,299,14205,7581
c07_202101310840.mp4,c07_20210221075341.mp4,299,16808,9100
c07_202101310840.mp4,c07_20210228080714.mp4,299,27593,11722
c07_202101310855.mp4,c07_20210131085742.mp4,355,5954,3120
c07_202101310855.mp4,c07_20210131203807.mp4,355,7933,6256
c07_202101310855.mp4,c07_20210207094749.mp4,355,11498,1309
c07_202101310855.mp4,c07_20210207203840.mp4,355,13156,5082
c07_202101310855.mp4,c07_20210214085903.mp4,355,4193,3800
c07_202101310855.mp4,c07_20210214203836.mp4,355,9490,5903
c07_202101310855.mp4,c07_20210221080928.mp4,355,9347,7912
c07_202101310855.mp4,c07_20210221203726.mp4,355,11620,5532
c07_202101310855.mp4,c07_20210228082437.mp4,355,8931,8173
c07_202101310855.mp4,c07_20210228203524.mp4,355,12163,8585
c07_202101311120.mp4,c07_20210131111958.mp4,100,12372,9390
c07_202101311120.mp4,c07_20210207120552.mp4,100,5266,893
c07_202101311120.mp4,c07_20210214103945.mp4,100,14382,4088
c07_202101311120.mp4,c07_20210221113040.mp4,100,16209,10104
c07_202101311120.mp4,c07_20210228095935.mp4,100,16153,9443
c07_202101311705.mp4,c07_20210131170535.mp4,235,17975,6810
c07_202101311705.mp4,c07_20210131173117.mp4,235,16210,9987
c07_202101311705.mp4,c07_20210202063438.mp4,235,3054,1234
c07_202101311705.mp4,c07_20210205121807.mp4,235,17102,7823
c07_202101312010.mp4,c07_20210131201002.mp4,236,12818,9050
c07_202101312010.mp4,c07_20210204063216.mp4,236,16115,4698
c07_202101312051.mp4,c07_20210201204146.mp4,80,11536,7903
c07_202101312051.mp4,c07_20210203204819.mp4,80,20042,10543
c07_202101312051.mp4,c07_20210204205007.mp4,80,8390,8272
c07_202101312051.mp4,c07_20210205204915.mp4,80,20999,10200
c07_202101312051.mp4,c07_20210208205021.mp4,80,14924,2362
c07_202101312051.mp4,c07_20210210205152.mp4,80,9856,2612
c07_202101312051.mp4,c07_20210211205417.mp4,80,5836,1177
c07_202101312051.mp4,c07_20210212205429.mp4,80,9911,1331
c07_202101312051.mp4,c07_20210214204944.mp4,80,17282,9288
c07_202101312051.mp4,c07_20210215204626.mp4,80,15220,9130
c07_202101312051.mp4,c07_20210217205017.mp4,80,12316,8420
c07_202101312051.mp4,c07_20210218205144.mp4,80,24302,5203
c07_202101312051.mp4,c07_20210219204815.mp4,80,15786,10501
c07_202101312051.mp4,c07_20210221205116.mp4,80,8868,3737
c07_202101312051.mp4,c07_20210222204834.mp4,80,17224,4333
c07_202101312051.mp4,c07_20210224205004.mp4,80,21248,7762
c07_202101312051.mp4,c07_20210225205345.mp4,80,2989,2638
c07_202101312051.mp4,c07_20210226205327.mp4,80,22620,1730
c07_202101312051.mp4,c07_20210228204751.mp4,80,15008,8160
c07_202102010700.mp4,c07_20210201065851.mp4,290,18785,4830
c07_202102010700.mp4,c07_20210202070010.mp4,290,10301,4541
c07_202102010700.mp4,c07_20210203070112.mp4,290,10579,1563
c07_202102010700.mp4,c07_20210205065528.mp4,290,25734,10329
c07_202102010700.mp4,c07_20210209065838.mp4,290,16118,5604
c07_202102010700.mp4,c07_20210210070036.mp4,290,9581,2586
c07_202102010700.mp4,c07_20210211065745.mp4,290,15610,4052
c07_202102010700.mp4,c07_20210215070220.mp4,290,9858,4
c07_202102010700.mp4,c07_20210218065708.mp4,290,7279,5482
c07_202102010700.mp4,c07_20210223065555.mp4,290,15254,8140
c07_202102010700.mp4,c07_20210225070121.mp4,290,10219,4661
c07_202102010700.mp4,c07_20210226065911.mp4,290,9104,1721
c07_202102011715.mp4,c07_20210201171208.mp4,477,6349,780
c07_202102011715.mp4,c07_20210202171537.mp4,477,16268,5280
c07_202102011715.mp4,c07_20210203171422.mp4,477,12345,7299
c07_202102011715.mp4,c07_20210204171233.mp4,477,16264,8968
c07_202102011715.mp4,c07_20210205171519.mp4,477,15310,5493
c07_202102011715.mp4,c07_20210208170950.mp4,477,11324,2708
c07_202102011715.mp4,c07_20210209171314.mp4,477,11208,7883
c07_202102011715.mp4,c07_20210210171729.mp4,477,13328,1898
c07_202102011715.mp4,c07_20210215171419.mp4,477,13453,7380
c07_202102011715.mp4,c07_20210216171855.mp4,477,23465,1293
c07_202102011715.mp4,c07_20210217171237.mp4,477,19590,11986
c07_202102011715.mp4,c07_20210218171825.mp4,477,10419,1335
c07_202102011715.mp4,c07_20210222171654.mp4,477,9763,1531
c07_202102011715.mp4,c07_20210223062802.mp4,477,17741,8452
c07_202102011715.mp4,c07_20210223171721.mp4,477,13178,4072
c07_202102011715.mp4,c07_20210224171740.mp4,477,6285,2910
c07_202102011715.mp4,c07_20210225171140.mp4,477,19023,11186
c07_202102011715.mp4,c07_20210226171535.mp4,477,22982,5085
c07_202102011810.mp4,c07_20210201180425.mp4,204,20490,8960
c07_202102011810.mp4,c07_20210203181000.mp4,204,14143,9405
c07_202102011810.mp4,c07_20210204180843.mp4,204,23466,10590
c07_202102011810.mp4,c07_20210222111826.mp4,204,15401,3160
c07_202102011945.mp4,c07_20210201193722.mp4,261,9614,5520
c07_202102011945.mp4,c07_20210202124514.mp4,261,13537,9480
c07_202102011945.mp4,c07_20210202194213.mp4,261,12758,6654
c07_202102011945.mp4,c07_20210204194005.mp4,261,24510,10487
c07_202102011945.mp4,c07_20210205124932.mp4,261,7486,1755
c07_202102011945.mp4,c07_20210206194206.mp4,261,18752,6865
c07_202102011945.mp4,c07_20210207194356.mp4,261,23854,3570
c07_202102011945.mp4,c07_20210208124912.mp4,261,9015,2343
c07_202102011945.mp4,c07_20210208194306.mp4,261,7822,5072
c07_202102011945.mp4,c07_20210209194342.mp4,261,13485,3984
c07_202102011945.mp4,c07_20210210194143.mp4,261,21750,7552
c07_202102011945.mp4,c07_20210211194130.mp4,261,22260,7937
c07_202102011945.mp4,c07_20210213194205.mp4,261,18063,6902
c07_202102011945.mp4,c07_20210214194201.mp4,261,12938,7023
c07_202102011945.mp4,c07_20210215124331.mp4,261,15159,12561
c07_202102011945.mp4,c07_20210215194215.mp4,261,19591,6595
c07_202102011945.mp4,c07_20210216124805.mp4,261,13512,4351
c07_202102011945.mp4,c07_20210217124510.mp4,261,20131,9592
c07_202102011945.mp4,c07_20210218125007.mp4,261,9193,692
c07_202102011945.mp4,c07_20210218194125.mp4,261,14977,8104
c07_202102011945.mp4,c07_20210221194352.mp4,261,12076,3700
c07_202102011945.mp4,c07_20210222124732.mp4,261,5901,5352
c07_202102011945.mp4,c07_20210223124724.mp4,261,20826,5575
c07_202102012005.mp4,c07_20210130200425.mp4,267,9791,7021
c07_202102012005.mp4,c07_20210201195937.mp4,267,9494,5340
c07_202102012005.mp4,c07_20210202200716.mp4,267,5690,1460
c07_202102012005.mp4,c07_20210203200307.mp4,267,21272,7681
c07_202102012005.mp4,c07_20210204200305.mp4,267,21512,8826
c07_202102012005.mp4,c07_20210205200526.mp4,267,10818,5917
c07_202102012005.mp4,c07_20210206200805.mp4,267,9165,598
c07_202102012005.mp4,c07_20210208200411.mp4,267,19382,7057
c07_202102012005.mp4,c07_20210209200529.mp4,267,9320,3652
c07_202102012005.mp4,c07_20210210200318.mp4,267,16686,7377
c07_202102012005.mp4,c07_20210211200410.mp4,267,9462,7174
c07_202102012005.mp4,c07_20210212200419.mp4,267,9821,7308
c07_202102012005.mp4,c07_20210213200619.mp4,267,14263,4058
c07_202102012005.mp4,c07_20210215200733.mp4,267,13722,1033
c07_202102012005.mp4,c07_20210216200552.mp4,267,12586,3760
c07_202102012005.mp4,c07_20210217200508.mp4,267,9580,4917
c07_202102012005.mp4,c07_20210218200102.mp4,267,25651,12974
c07_202102012005.mp4,c07_20210219200148.mp4,267,20226,10754
c07_202102012005.mp4,c07_20210220200547.mp4,267,6202,4296
c07_202102012005.mp4,c07_20210222200648.mp4,267,21485,2642
c07_202102012005.mp4,c07_20210223200354.mp4,267,13958,6146
c07_202102012005.mp4,c07_20210225200825.mp4,267,14230,71
c07_202102012005.mp4,c07_20210226200550.mp4,267,11657,3226
c07_202102012005.mp4,c07_20210227200824.mp4,267,8415,228
c07_202102021300.mp4,c07_20210202130130.mp4,238,17045,4670
c07_202102021300.mp4,c07_20210204125715.mp4,238,12706,9306
c07_202102021300.mp4,c07_20210205125759.mp4,238,12076,7718
c07_202102021300.mp4,c07_20210208125822.mp4,238,10667,7651
c07_202102021300.mp4,c07_20210209130353.mp4,238,18968,1065
c07_202102021300.mp4,c07_20210210130131.mp4,238,14647,1470
c07_202102021300.mp4,c07_20210211125850.mp4,238,17739,6775
c07_202102021300.mp4,c07_20210212130231.mp4,238,8651,177
c07_202102021300.mp4,c07_20210216125956.mp4,238,12252,8938
c07_202102021300.mp4,c07_20210217130041.mp4,238,11082,2860
c07_202102021300.mp4,c07_20210218130150.mp4,238,2239,1224
c07_202102021300.mp4,c07_20210219125853.mp4,238,13812,6821
c07_202102021300.mp4,c07_20210222125836.mp4,238,20167,7353
c07_202102021300.mp4,c07_20210223130316.mp4,238,6951,1892
c07_202102021300.mp4,c07_20210224125812.mp4,238,9498,7237
c07_202102021300.mp4,c07_20210225125536.mp4,238,20252,12387
c07_202102021300.mp4,c07_20210226130042.mp4,238,10812,4429
c07_202102042055.mp4,c07_20210204212818.mp4,111,16114,3996
c07_202102042055.mp4,c07_20210204214955.mp4,111,21750,14500
c07_202102042055.mp4,c07_20210204221518.mp4,111,28917,14052
c07_202102042055.mp4,c07_20210204224444.mp4,111,7365,3980
c07_202102042055.mp4,c07_20210211205750.mp4,111,13002,3779
c07_202102042055.mp4,c07_20210211211922.mp4,111,14861,9249
c07_202102042055.mp4,c07_20210211214856.mp4,111,9943,8831
c07_202102042055.mp4,c07_20210211221847.mp4,111,12887,4793
c07_202102042055.mp4,c07_20210211224047.mp4,111,17882,4661
c07_202102042055.mp4,c07_20210218205144.mp4,111,24302,14183
